geolocation_zip_code_prefix,geolocation_state,customer_state,geolocation_lat,geolocation_lng
32688,MG,Belo Horizonte,-19.93026525,-44.09896918
32660,MG,Belo Horizonte,-19.94889072,-44.16120639
32628,MG,Belo Horizonte,-19.94702512,-44.27053917
32652,MG,Belo Horizonte,-19.94936971,-44.17973172
32635,MG,Belo Horizonte,-20.00656756,-44.22586658
32640,MG,Belo Horizonte,-19.94673372,-44.19643219
32616,MG,Belo Horizonte,-19.94088559,-44.25627921
32662,MG,Belo Horizonte,-19.95227073,-44.14302284
32666,MG,Belo Horizonte,-19.94106008,-44.12819238
32690,MG,Belo Horizonte,-19.94289438,-44.11464665
32664,MG,Belo Horizonte,-19.95067364,-44.11252701
32900,MG,Belo Horizonte,-20.07067041,-44.30038244
32920,MG,Belo Horizonte,-20.05467527,-44.26528368
33045,MG,Belo Horizonte,-19.75471697,-43.88310218
33015,MG,Belo Horizonte,-19.76373565,-43.84743536
33010,MG,Belo Horizonte,-19.77005546,-43.85146163
33030,MG,Belo Horizonte,-19.78407691,-43.92964053
33060,MG,Belo Horizonte,-21.78800082,-43.34306788
33040,MG,Belo Horizonte,-19.78364224,-43.87459539
33035,MG,Belo Horizonte,-19.7652233,-43.86629205
33025,MG,Belo Horizonte,-19.76732689,-43.84340109
33054,MG,Belo Horizonte,-19.75198683,-43.83404384
33084,MG,Belo Horizonte,-20.39511586,-43.49217642
33080,MG,Belo Horizonte,-19.82001451,-43.83030226
33020,MG,Belo Horizonte,-19.75658206,-43.8350108
33065,MG,Belo Horizonte,-19.772343,-43.83281371
33016,MG,Belo Horizonte,-19.7567874,-43.85469667
33082,MG,Belo Horizonte,-19.82581711,-43.83174988
33022,MG,Belo Horizonte,-19.75471608,-43.83817369
33048,MG,Belo Horizonte,-20.70890445,-46.61670129
33140,MG,Belo Horizonte,-19.77387661,-43.92622969
33110,MG,Belo Horizonte,-19.78280029,-43.91784213
33125,MG,Belo Horizonte,-19.79104756,-43.93994055
33120,MG,Belo Horizonte,-19.78815329,-43.92950074
33145,MG,Belo Horizonte,-19.77011364,-43.92922927
33115,MG,Belo Horizonte,-19.79438141,-43.91316929
33130,MG,Belo Horizonte,-19.78237026,-43.93710356
33172,MG,Belo Horizonte,-19.7769825,-43.89436125
33105,MG,Belo Horizonte,-19.78178891,-43.92873757
33113,MG,Belo Horizonte,-19.82288586,-43.8321798
33171,MG,Belo Horizonte,-19.76341747,-43.8677642
33170,MG,Belo Horizonte,-19.78848599,-43.90285939
33147,MG,Belo Horizonte,-19.80630487,-43.89337377
33146,MG,Belo Horizonte,-19.80902277,-43.8945503
33200,MG,Belo Horizonte,-19.75528392,-43.94895032
33350,MG,Belo Horizonte,-19.69687999,-43.95746359
33400,MG,Belo Horizonte,-19.59218496,-43.90098205
33500,MG,Belo Horizonte,-19.62981215,-43.99233668
33600,MG,Belo Horizonte,-19.65229229,-44.05676793
33680,MG,Belo Horizonte,-19.69975629,-44.04531732
33820,MG,Belo Horizonte,-19.77142488,-44.12858666
33823,MG,Belo Horizonte,-19.76568549,-44.14088523
33860,MG,Belo Horizonte,-19.77139716,-44.06948103
33855,MG,Belo Horizonte,-19.75650587,-44.07255926
33822,MG,Belo Horizonte,-19.8115575,-44.06709621
33805,MG,Belo Horizonte,-19.773021,-44.0809055
33880,MG,Belo Horizonte,-19.77370286,-44.08505558
33882,MG,Belo Horizonte,-19.74872063,-44.15538558
33825,MG,Belo Horizonte,-19.78136498,-44.06736697
33858,MG,Belo Horizonte,-19.75765134,-44.08400468
33840,MG,Belo Horizonte,-19.74430078,-44.09272981
33821,MG,Belo Horizonte,-19.75864693,-44.16255573
33808,MG,Belo Horizonte,-19.77653023,-44.10161229
33809,MG,Belo Horizonte,-19.78365644,-44.10962162
33830,MG,Belo Horizonte,-19.75217604,-44.13571181
33861,MG,Belo Horizonte,-19.77671372,-44.0718511
33836,MG,Belo Horizonte,-19.800873,-44.10388191
33863,MG,Belo Horizonte,-19.78226702,-44.06846195
33833,MG,Belo Horizonte,-19.74434005,-44.13573411
33826,MG,Belo Horizonte,-19.7525173,-44.15634786
33841,MG,Belo Horizonte,-19.73457927,-44.07238268
33920,MG,Belo Horizonte,-19.78437243,-44.02221655
33933,MG,Belo Horizonte,-19.78768386,-44.01087723
33930,MG,Belo Horizonte,-19.757172,-44.1611315
33925,MG,Belo Horizonte,-19.77622318,-43.99194908
33980,MG,Belo Horizonte,-19.66216164,-43.69174986
33900,MG,Belo Horizonte,-19.76109357,-44.08167997
33913,MG,Belo Horizonte,-19.77902942,-44.02292548
33902,MG,Belo Horizonte,-19.79686028,-44.00988929
33915,MG,Belo Horizonte,-19.773955,-44.01352606
33937,MG,Belo Horizonte,-19.75965397,-44.14509269
33938,MG,Belo Horizonte,-19.83617925,-44.03855328
33927,MG,Belo Horizonte,-19.82372463,-44.01109103
33903,MG,Belo Horizonte,-19.79671409,-44.02797711
33943,MG,Belo Horizonte,-19.80577616,-44.01732103
33940,MG,Belo Horizonte,-19.80590227,-44.01521097
33935,MG,Belo Horizonte,-19.80943568,-44.01201342
33944,MG,Belo Horizonte,-19.81011009,-44.02849688
33939,MG,Belo Horizonte,-19.82740665,-44.03514544
33910,MG,Belo Horizonte,-19.80589747,-44.10379626
33936,MG,Belo Horizonte,-19.76655607,-44.00162722
33914,MG,Belo Horizonte,-19.80068049,-44.10253814
33921,MG,Belo Horizonte,-19.78393888,-44.08101232
33934,MG,Belo Horizonte,-19.78252419,-43.98288617
34000,MG,Belo Horizonte,-19.9916653,-43.92964787
34007,MG,Belo Horizonte,-20.06395202,-43.98103705
34018,MG,Belo Horizonte,-20.10453352,-43.93059767
34006,MG,Belo Horizonte,-19.98491623,-43.94683283
34003,MG,Belo Horizonte,-19.98711131,-43.86441513
34002,MG,Belo Horizonte,-19.99729472,-43.84902217
34004,MG,Belo Horizonte,-19.99460256,-43.88839427
34012,MG,Belo Horizonte,-20.02439197,-43.82237655
34009,MG,Belo Horizonte,-20.065199,-43.93687258
34001,MG,Belo Horizonte,-19.98930621,-43.8507786
34011,MG,Belo Horizonte,-20.11881569,-43.96581793
34015,MG,Belo Horizonte,-20.10432024,-43.93062969
34008,MG,Belo Horizonte,-20.008017,-43.9291909
34010,MG,Belo Horizonte,-20.10121696,-43.93810155
34300,MG,Belo Horizonte,-20.08063438,-43.79069303
34400,MG,Belo Horizonte,-19.96319487,-43.81129631
34525,MG,Belo Horizonte,-19.90214114,-43.81526376
34585,MG,Belo Horizonte,-19.88649712,-43.85203058
34535,MG,Belo Horizonte,-19.91209266,-43.82443293
34515,MG,Belo Horizonte,-19.88766206,-43.79814377
34505,MG,Belo Horizonte,-19.88621316,-43.809948
34580,MG,Belo Horizonte,-19.88700818,-43.84907364
34575,MG,Belo Horizonte,-19.88094805,-43.84181519
34590,MG,Belo Horizonte,-19.88008028,-43.86089765
34545,MG,Belo Horizonte,-19.89185959,-43.83160208
34555,MG,Belo Horizonte,-19.88828763,-43.82850718
34565,MG,Belo Horizonte,-19.87992185,-43.82944682
34576,MG,Belo Horizonte,-19.85814674,-43.86106748
34650,MG,Belo Horizonte,-19.86853647,-43.89453494
34600,MG,Belo Horizonte,-19.86283387,-43.85726076
34700,MG,Belo Horizonte,-19.87916565,-43.89606844
34710,MG,Belo Horizonte,-19.87728759,-43.90111534
34730,MG,Belo Horizonte,-19.83359517,-43.84328906
34740,MG,Belo Horizonte,-19.72893,-43.759855
34720,MG,Belo Horizonte,-19.84189776,-43.86458083
34735,MG,Belo Horizonte,-19.83309425,-43.862105
34725,MG,Belo Horizonte,-19.8349003,-43.85599
34800,MG,Belo Horizonte,-19.88352041,-43.66933297
34950,MG,Belo Horizonte,-19.7576684,-43.63491579
34990,MG,Belo Horizonte,-19.72126532,-43.58097182
34940,MG,Belo Horizonte,-19.96027703,-43.69425248
35051,MG,Belo Horizonte,-18.87351936,-41.96920602
35010,MG,Belo Horizonte,-18.85822999,-41.95041011
35045,MG,Belo Horizonte,-18.89180158,-41.96196366
35060,MG,Belo Horizonte,-18.85874984,-41.97773992
35032,MG,Belo Horizonte,-18.87187599,-41.96017181
35020,MG,Belo Horizonte,-18.86680618,-41.94052973
35059,MG,Belo Horizonte,-18.85636322,-41.98174154
35030,MG,Belo Horizonte,-18.874783,-41.95545258
35040,MG,Belo Horizonte,-18.91074643,-41.99272812
35044,MG,Belo Horizonte,-18.88399299,-41.94164231
35042,MG,Belo Horizonte,-18.91294289,-41.94862
35054,MG,Belo Horizonte,-18.84354062,-41.99714741
35041,MG,Belo Horizonte,-18.89215988,-41.95273609
35053,MG,Belo Horizonte,-18.86520721,-41.96855586
35052,MG,Belo Horizonte,-18.84097588,-41.94516204
35039,MG,Belo Horizonte,-18.88769726,-41.9909155
35024,MG,Belo Horizonte,-18.83022469,-41.90213246
35050,MG,Belo Horizonte,-18.8826875,-41.96944215
35065,MG,Belo Horizonte,-18.84625369,-41.96378135
35057,MG,Belo Horizonte,-18.8414491,-41.96259176
35063,MG,Belo Horizonte,-18.83192826,-41.9662
35055,MG,Belo Horizonte,-18.85063821,-41.99105836
35043,MG,Belo Horizonte,-18.89399796,-41.94677568
35012,MG,Belo Horizonte,-18.85964581,-41.95574573
35022,MG,Belo Horizonte,-18.83772581,-41.89320291
35047,MG,Belo Horizonte,-18.90446447,-41.95669643
35058,MG,Belo Horizonte,-18.84471979,-41.95020183
35046,MG,Belo Horizonte,-18.89014764,-41.9691152
35064,MG,Belo Horizonte,-18.84322525,-41.93689768
35062,MG,Belo Horizonte,-18.83748864,-41.96311214
35001,MG,Belo Horizonte,-18.85454729,-41.95356929
35023,MG,Belo Horizonte,-18.87800775,-41.96949976
35180,MG,Belo Horizonte,-19.54373078,-42.65162109
35170,MG,Belo Horizonte,-19.5066433,-42.63087348
35164,MG,Belo Horizonte,-19.46095154,-42.5254879
35181,MG,Belo Horizonte,-19.53268037,-42.61524564
35120,MG,Belo Horizonte,-19.17145996,-41.86468868
35162,MG,Belo Horizonte,-19.47809554,-42.55679483
35114,MG,Belo Horizonte,-18.35475699,-41.5943075
35113,MG,Belo Horizonte,-18.44073473,-41.50066075
35112,MG,Belo Horizonte,-18.55304278,-41.91120737
35182,MG,Belo Horizonte,-19.57988226,-42.6459241
35138,MG,Belo Horizonte,-18.95538519,-41.95752751
35140,MG,Belo Horizonte,-19.28308004,-42.00212419
35160,MG,Belo Horizonte,-19.50523742,-42.57176378
35171,MG,Belo Horizonte,-19.53079966,-42.57080612
35184,MG,Belo Horizonte,-19.53353873,-42.66689167
35198,MG,Belo Horizonte,-19.41090482,-42.41846538
35130,MG,Belo Horizonte,-19.19896068,-42.04900899
35199,MG,Belo Horizonte,-19.60909039,-42.29947741
35179,MG,Belo Horizonte,-19.4551546,-42.53231121
35185,MG,Belo Horizonte,-19.71205633,-42.73446446
35116,MG,Belo Horizonte,-22.78648368,-43.42152889
35190,MG,Belo Horizonte,-19.43592821,-42.21954463
35148,MG,Belo Horizonte,-19.39714585,-42.11477437
35177,MG,Belo Horizonte,-19.64391846,-42.85949969
35163,MG,Belo Horizonte,-19.44187187,-42.56193748
35115,MG,Belo Horizonte,-18.50873201,-42.08096354
35147,MG,Belo Horizonte,-19.90222921,-43.99422191
35123,MG,Belo Horizonte,-19.06515682,-41.85868921
35110,MG,Belo Horizonte,-18.58053715,-41.91871243
35157,MG,Belo Horizonte,-19.22440048,-42.33186976
35118,MG,Belo Horizonte,-19.15805234,-42.2409471
35125,MG,Belo Horizonte,-18.9749092,-41.63896908
35189,MG,Belo Horizonte,-19.05719751,-42.71664165
35167,MG,Belo Horizonte,-19.37364316,-42.55266479
35195,MG,Belo Horizonte,-19.31444374,-42.50593286
35146,MG,Belo Horizonte,-19.33735144,-42.15970706
35145,MG,Belo Horizonte,-19.23244374,-42.0991238
35196,MG,Belo Horizonte,-19.30993957,-42.3754444
35133,MG,Belo Horizonte,-19.0530102,-42.02236179
35193,MG,Belo Horizonte,-19.43122406,-42.25829965
35183,MG,Belo Horizonte,-19.5743458,-42.67627161
35172,MG,Belo Horizonte,-19.47489221,-42.6442394
35108,MG,Belo Horizonte,-18.91231932,-41.95071364
35117,MG,Belo Horizonte,-19.22846034,-42.32805216
35156,MG,Belo Horizonte,-19.106652,-42.2023535
35135,MG,Belo Horizonte,-19.15335243,-42.07971381
35188,MG,Belo Horizonte,-19.56294236,-42.70815844
35197,MG,Belo Horizonte,-19.2475786,-42.4543202
35194,MG,Belo Horizonte,-19.17712804,-42.68009101
35105,MG,Belo Horizonte,-18.87194548,-41.96308233
35109,MG,Belo Horizonte,-18.64336504,-42.0416311
35192,MG,Belo Horizonte,-19.24388357,-42.21299557
35166,MG,Belo Horizonte,-19.22595878,-42.61315555
35150,MG,Belo Horizonte,-19.07627414,-42.54788008
35161,MG,Belo Horizonte,-19.44018264,-42.56736
35168,MG,Belo Horizonte,-19.16904243,-42.6778931
35143,MG,Belo Horizonte,-19.26576128,-41.8140113
35290,MG,Belo Horizonte,-18.77009924,-41.00334433
35222,MG,Belo Horizonte,-19.41422443,-41.24952768
35200,MG,Belo Horizonte,-19.49473403,-41.07024195
35240,MG,Belo Horizonte,-19.07527016,-41.53085191
35243,MG,Belo Horizonte,-19.06808738,-41.5262392
35270,MG,Belo Horizonte,-18.66110929,-41.40601459
35230,MG,Belo Horizonte,-19.17685879,-41.26254261
35280,MG,Belo Horizonte,-18.564186,-41.2382015
35277,MG,Belo Horizonte,-18.72175327,-41.16411262
35248,MG,Belo Horizonte,-18.98372585,-41.22304203
35265,MG,Belo Horizonte,-18.78034115,-41.48022733
35263,MG,Belo Horizonte,-9.982875095,-67.84462832
35225,MG,Belo Horizonte,-19.35827466,-41.37968932
35215,MG,Belo Horizonte,-19.75446026,-41.27973768
35260,MG,Belo Horizonte,-18.80976578,-41.26435746
35246,MG,Belo Horizonte,-18.97393631,-41.09842497
35258,MG,Belo Horizonte,-18.91943086,-41.36069215
35250,MG,Belo Horizonte,-18.99910036,-41.53842307
35249,MG,Belo Horizonte,-19.41993971,-41.72833904
35267,MG,Belo Horizonte,-18.65745326,-48.18088303
35220,MG,Belo Horizonte,-19.3977246,-41.22559571
35296,MG,Belo Horizonte,-18.57725823,-41.14486912
35255,MG,Belo Horizonte,-18.84189981,-41.51350937
35202,MG,Belo Horizonte,-19.49760421,-41.08442378
35275,MG,Belo Horizonte,-18.58966055,-41.48861628
35285,MG,Belo Horizonte,-18.49570126,-41.3024396
35245,MG,Belo Horizonte,-19.23216303,-41.64450103
35228,MG,Belo Horizonte,-19.3493314,-41.45366359
35238,MG,Belo Horizonte,-19.0975,-41.03222
35298,MG,Belo Horizonte,-18.49596553,-41.10241137
35232,MG,Belo Horizonte,-19.25545513,-41.15224049
35212,MG,Belo Horizonte,-19.66674258,-41.25213238
35295,MG,Belo Horizonte,-18.66475944,-41.10067339
35236,MG,Belo Horizonte,-20.00758123,-44.04116293
35365,MG,Belo Horizonte,-20.3014575,-42.47811225
35338,MG,Belo Horizonte,-19.63724698,-42.10762849
35367,MG,Belo Horizonte,-20.28244511,-42.3392023
35300,MG,Belo Horizonte,-19.79022695,-42.1421023
35330,MG,Belo Horizonte,-19.51279415,-42.12905014
35302,MG,Belo Horizonte,-19.78167868,-42.12529021
35380,MG,Belo Horizonte,-20.3518845,-42.74616825
35360,MG,Belo Horizonte,-20.17512882,-42.52697233
35326,MG,Belo Horizonte,-19.87505621,-42.13395147
35350,MG,Belo Horizonte,-20.09954564,-42.44928255
35304,MG,Belo Horizonte,-19.76940893,-42.13623158
35370,MG,Belo Horizonte,-20.22462248,-42.6435933
35325,MG,Belo Horizonte,-19.75765429,-42.07399263
35323,MG,Belo Horizonte,-19.59525268,-41.96804864
35368,MG,Belo Horizonte,-20.47211062,-42.48541014
35335,MG,Belo Horizonte,-19.52989914,-42.01310237
35324,MG,Belo Horizonte,-19.62663559,-42.22690932
35340,MG,Belo Horizonte,-19.57747004,-42.46687479
35364,MG,Belo Horizonte,-20.52154441,-42.32818283
35390,MG,Belo Horizonte,-20.45231454,-42.66572201
35362,MG,Belo Horizonte,-20.0934309,-42.62611023
35345,MG,Belo Horizonte,-19.83732674,-42.40474592
35328,MG,Belo Horizonte,-21.70704126,-43.43723784
35334,MG,Belo Horizonte,-19.49833592,-41.97813873
35382,MG,Belo Horizonte,-20.2459012,-42.73557761
35388,MG,Belo Horizonte,-20.31914006,-42.60446246
35398,MG,Belo Horizonte,-20.50992403,-42.52624407
35359,MG,Belo Horizonte,-20.03683799,-42.26628055
35348,MG,Belo Horizonte,-19.72523238,-42.41463443
35303,MG,Belo Horizonte,-19.77847243,-42.14617369
35305,MG,Belo Horizonte,-19.79103073,-42.14472003
35301,MG,Belo Horizonte,-19.79779827,-42.14631498
35311,MG,Belo Horizonte,-19.84883662,-42.20423105
35315,MG,Belo Horizonte,-19.84915031,-42.0701517
35384,MG,Belo Horizonte,-20.23585575,-42.81393003
35352,MG,Belo Horizonte,-20.08178529,-42.34351982
35319,MG,Belo Horizonte,-19.92683366,-43.92522009
35322,MG,Belo Horizonte,-19.72949964,-41.91872054
35354,MG,Belo Horizonte,-20.03618578,-42.26666771
35358,MG,Belo Horizonte,-19.92991379,-42.19879331
35355,MG,Belo Horizonte,-19.96053291,-42.44247902
35321,MG,Belo Horizonte,-20.24136096,-42.03416962
35395,MG,Belo Horizonte,-20.40913094,-42.55528403
35470,MG,Belo Horizonte,-20.332202,-44.0543128
35430,MG,Belo Horizonte,-20.41533925,-42.89153742
35420,MG,Belo Horizonte,-20.37527122,-43.41210119
35450,MG,Belo Horizonte,-20.25779585,-43.81183983
35400,MG,Belo Horizonte,-20.38523749,-43.50551303
35460,MG,Belo Horizonte,-20.19822232,-44.00961734
35490,MG,Belo Horizonte,-20.74076193,-44.05583266
35476,MG,Belo Horizonte,-20.47336703,-44.23282581
35412,MG,Belo Horizonte,-20.32564021,-43.69029078
35411,MG,Belo Horizonte,-20.28905181,-43.47553634
35410,MG,Belo Horizonte,-20.34580922,-43.67204765
35494,MG,Belo Horizonte,-20.65735526,-44.34001701
35488,MG,Belo Horizonte,-20.3959547,-44.49115997
35447,MG,Belo Horizonte,-20.28377201,-43.04455407
35439,MG,Belo Horizonte,-20.43131942,-42.80313894
35442,MG,Belo Horizonte,-20.24662393,-42.89854587
35424,MG,Belo Horizonte,-20.39645982,-43.2746367
35495,MG,Belo Horizonte,-20.62886328,-43.95294451
35444,MG,Belo Horizonte,-20.51096008,-42.79541064
35438,MG,Belo Horizonte,-20.36377944,-43.14662318
35440,MG,Belo Horizonte,-20.1628871,-42.96468004
35480,MG,Belo Horizonte,-20.32778902,-44.23990764
35473,MG,Belo Horizonte,-20.41043473,-44.02981878
35478,MG,Belo Horizonte,-20.39053791,-44.33883429
35441,MG,Belo Horizonte,-20.10571315,-42.83962291
35436,MG,Belo Horizonte,-20.5738606,-43.01219447
35428,MG,Belo Horizonte,-20.19284792,-43.41451601
35418,MG,Belo Horizonte,-20.47061607,-43.51664246
35498,MG,Belo Horizonte,-20.53405434,-43.98602389
35464,MG,Belo Horizonte,-20.16619375,-44.02370134
35413,MG,Belo Horizonte,-20.07978996,-45.30062661
35421,MG,Belo Horizonte,-20.39310053,-43.44364275
35425,MG,Belo Horizonte,-20.34786931,-43.3086612
35429,MG,Belo Horizonte,-20.21332044,-43.20023196
35435,MG,Belo Horizonte,-20.51936437,-42.89865044
35423,MG,Belo Horizonte,-23.13289603,-50.374805
35437,MG,Belo Horizonte,-20.48941486,-43.19909445
35485,MG,Belo Horizonte,-20.29001432,-44.33570967
35409,MG,Belo Horizonte,-20.52836357,-43.55777144
35426,MG,Belo Horizonte,-20.3591036,-43.21150495
35406,MG,Belo Horizonte,-20.30999764,-43.57792427
35431,MG,Belo Horizonte,-20.41877514,-42.92426107
35407,MG,Belo Horizonte,-20.42327701,-43.61384389
35475,MG,Belo Horizonte,-12.97955438,-44.05292
35540,MG,Belo Horizonte,-20.70743288,-44.83297587
35500,MG,Belo Horizonte,-20.14661532,-44.89259168
35570,MG,Belo Horizonte,-20.47408426,-45.42432146
35560,MG,Belo Horizonte,-20.09237459,-45.30021165
35595,MG,Belo Horizonte,-19.78846146,-45.6823077
35501,MG,Belo Horizonte,-20.15825133,-44.88243792
35534,MG,Belo Horizonte,-20.54179406,-44.6383803
35519,MG,Belo Horizonte,-19.87011805,-45.0056949
35588,MG,Belo Horizonte,-20.2892028,-45.54189585
35590,MG,Belo Horizonte,-20.02256849,-45.54469898
35502,MG,Belo Horizonte,-20.14753713,-44.90712481
35551,MG,Belo Horizonte,-20.47536608,-45.03755869
35505,MG,Belo Horizonte,-20.10557794,-44.97569539
35526,MG,Belo Horizonte,-20.46831968,-44.22284618
35545,MG,Belo Horizonte,-19.95699683,-45.07394912
35585,MG,Belo Horizonte,-20.47812084,-45.80176498
35544,MG,Belo Horizonte,-19.98870537,-44.85090776
35582,MG,Belo Horizonte,-20.37082067,-45.65992239
35532,MG,Belo Horizonte,-20.3699389,-44.68793207
35550,MG,Belo Horizonte,-20.47058243,-45.10871624
35541,MG,Belo Horizonte,-20.76688848,-44.5754469
35547,MG,Belo Horizonte,-20.56069525,-44.8675045
35520,MG,Belo Horizonte,-20.39257629,-44.33953357
35557,MG,Belo Horizonte,-20.18523032,-44.77334863
35555,MG,Belo Horizonte,-20.62753549,-45.15422508
35536,MG,Belo Horizonte,-20.50931212,-44.48008799
35543,MG,Belo Horizonte,-20.70646929,-44.98813492
35514,MG,Belo Horizonte,-20.38701351,-44.48178981
35530,MG,Belo Horizonte,-20.43773362,-44.75914024
35504,MG,Belo Horizonte,-20.17694234,-44.86976592
35567,MG,Belo Horizonte,-20.27493709,-45.00148704
35506,MG,Belo Horizonte,-20.27632269,-45.00166309
35596,MG,Belo Horizonte,-19.92424837,-45.70346681
35516,MG,Belo Horizonte,-19.98672404,-44.85884683
35510,MG,Belo Horizonte,-20.18555656,-44.76698436
35552,MG,Belo Horizonte,-20.47863126,-45.12082194
35565,MG,Belo Horizonte,-20.269785,-45.2072105
35537,MG,Belo Horizonte,-20.65039823,-44.48900416
35503,MG,Belo Horizonte,-20.16611541,-44.86848016
35515,MG,Belo Horizonte,-19.952883,-45.084888
35578,MG,Belo Horizonte,-20.45002369,-45.55587729
35568,MG,Belo Horizonte,-20.44801475,-45.55311526
35580,MG,Belo Horizonte,-20.1396791,-45.5025869
35521,MG,Belo Horizonte,-20.3264836,-44.24008704
35558,MG,Belo Horizonte,-20.25146486,-43.78770608
35517,MG,Belo Horizonte,-19.82337508,-44.96026697
35525,MG,Belo Horizonte,-20.26942803,-44.30656981
35593,MG,Belo Horizonte,-28.46752584,-52.82034559
35660,MG,Belo Horizonte,-19.84716973,-44.60195652
35680,MG,Belo Horizonte,-20.0821266,-44.57329835
35667,MG,Belo Horizonte,-19.62716942,-44.66317015
35675,MG,Belo Horizonte,-19.96413535,-44.34739541
35681,MG,Belo Horizonte,-20.09156438,-44.61497643
35620,MG,Belo Horizonte,-19.16050584,-45.45377571
35666,MG,Belo Horizonte,-19.51393132,-44.67397573
35600,MG,Belo Horizonte,-19.74074059,-45.25452491
35606,MG,Belo Horizonte,-19.3273438,-45.2388577
35669,MG,Belo Horizonte,-19.44022546,-44.75242865
35628,MG,Belo Horizonte,-18.60820975,-45.35446923
35661,MG,Belo Horizonte,-19.86043877,-44.59797225
35604,MG,Belo Horizonte,-19.85046394,-45.41180722
35613,MG,Belo Horizonte,-19.5245527,-45.7768867
35670,MG,Belo Horizonte,-19.98457271,-44.40481799
35650,MG,Belo Horizonte,-19.68475339,-44.88441675
35603,MG,Belo Horizonte,-19.94886306,-45.17039702
35640,MG,Belo Horizonte,-19.22368753,-45.01337567
35668,MG,Belo Horizonte,-19.7534115,-44.896284
35690,MG,Belo Horizonte,-19.88787586,-44.43538918
35607,MG,Belo Horizonte,-19.87780525,-44.05332782
35685,MG,Belo Horizonte,-20.20343397,-44.4295195
35672,MG,Belo Horizonte,-20.00856972,-44.47163295
35625,MG,Belo Horizonte,-19.2704396,-45.5580266
35695,MG,Belo Horizonte,-19.95637361,-44.70921564
35622,MG,Belo Horizonte,-18.8984687,-45.5346171
35610,MG,Belo Horizonte,-19.46290665,-45.60551788
35655,MG,Belo Horizonte,-19.73246873,-44.80813833
35694,MG,Belo Horizonte,-19.70994991,-44.55739871
35657,MG,Belo Horizonte,-19.71322706,-45.02829772
35621,MG,Belo Horizonte,-18.7797,-45.499751
35602,MG,Belo Horizonte,-19.57386423,-45.30480162
35624,MG,Belo Horizonte,-19.14920546,-45.71370327
35617,MG,Belo Horizonte,-19.4410944,-45.79216487
35608,MG,Belo Horizonte,-19.49892185,-45.06050161
35688,MG,Belo Horizonte,-20.22645951,-44.39693122
35623,MG,Belo Horizonte,-18.87792554,-45.41273035
35662,MG,Belo Horizonte,-19.88190853,-44.74175188
35674,MG,Belo Horizonte,-20.0941761,-44.43364803
35698,MG,Belo Horizonte,-19.90776177,-44.70075783
35663,MG,Belo Horizonte,-19.78906791,-44.56368471
35665,MG,Belo Horizonte,-19.88081244,-44.74380729
35700,MG,Belo Horizonte,-19.46361255,-44.24441403
35774,MG,Belo Horizonte,-19.27481289,-44.39843544
35720,MG,Belo Horizonte,-19.55999278,-44.08520555
35701,MG,Belo Horizonte,-19.44733859,-44.21712257
35790,MG,Belo Horizonte,-18.74475696,-44.45041863
35730,MG,Belo Horizonte,-19.54003849,-44.13381247
35715,MG,Belo Horizonte,-19.47072584,-44.15907474
35740,MG,Belo Horizonte,-19.80187465,-44.15130215
35702,MG,Belo Horizonte,-19.4297103,-44.22506352
35732,MG,Belo Horizonte,-19.28653348,-43.95709942
35738,MG,Belo Horizonte,-19.48730696,-44.1590973
35785,MG,Belo Horizonte,-19.00380207,-44.03631999
35736,MG,Belo Horizonte,-19.30400192,-44.10590957
35770,MG,Belo Horizonte,-19.30670962,-44.41869906
35703,MG,Belo Horizonte,-19.41626874,-44.20314568
35794,MG,Belo Horizonte,-18.76032175,-44.89880313
35763,MG,Belo Horizonte,-19.49446569,-44.38749419
35760,MG,Belo Horizonte,-19.55997375,-44.44835908
35707,MG,Belo Horizonte,-19.32775197,-43.93603246
35750,MG,Belo Horizonte,-19.69791808,-44.17675824
35767,MG,Belo Horizonte,-19.23775671,-44.02604804
35765,MG,Belo Horizonte,-19.52601378,-44.44763678
35780,MG,Belo Horizonte,-19.12951538,-44.31996496
35733,MG,Belo Horizonte,-19.3304776,-43.93480242
35706,MG,Belo Horizonte,-19.29107077,-43.95096383
35725,MG,Belo Horizonte,-19.53814821,-44.02687794
35777,MG,Belo Horizonte,-19.20185135,-44.24495883
35791,MG,Belo Horizonte,-18.80653322,-44.15401477
35710,MG,Belo Horizonte,-19.49760573,-44.38288862
35798,MG,Belo Horizonte,-18.54377114,-44.60333671
35709,MG,Belo Horizonte,-19.38742637,-44.05602268
35793,MG,Belo Horizonte,-19.14045896,-44.65634388
35796,MG,Belo Horizonte,-18.72852825,-44.36050914
35860,MG,Belo Horizonte,-18.953913,-43.381484
35878,MG,Belo Horizonte,-19.08744471,-43.14305334
35850,MG,Belo Horizonte,-18.81208577,-43.67878437
35815,MG,Belo Horizonte,-19.28920911,-43.17667809
35800,MG,Belo Horizonte,-19.219575,-42.9469235
35804,MG,Belo Horizonte,-19.33056,-42.87806
35865,MG,Belo Horizonte,-18.96790022,-43.25712539
35845,MG,Belo Horizonte,-19.16850792,-43.71391355
35863,MG,Belo Horizonte,-18.80758606,-43.51208643
35830,MG,Belo Horizonte,-19.51936923,-43.74032907
35820,MG,Belo Horizonte,-19.42413152,-43.31997402
35880,MG,Belo Horizonte,-19.22207598,-43.25653553
35894,MG,Belo Horizonte,-19.05449907,-42.92156198
35875,MG,Belo Horizonte,-19.21886914,-43.38423204
